directiveless;68;#ChoiceList;#ChoiceList;#ChoiceList<#ρ0.m> → name<#ρ1.a>,title<#ρ1.b>,text<#ρ1.c>,picksallowed<#ρ1.d>,method<#ρ1.e>,list<#ρ1.f>,aliaslist<#ρ1.g>,alt1list<#ρ1.h>
directiveless;68;#ChoiceList;#ChoiceList;#ChoiceList<#ρ0.m> → name<#ρ1.a>,title<#ρ1.b>,text<#ρ1.c>,picksallowed<#ρ1.d>,method<#ρ1.e>,list<#ρ1.f>,aliaslist<#ρ1.g>,alt1list<#ρ1.h>
directiveless;68;_#ChoiceList;#ChoiceList;#ChoiceList<#ρ0.n> → name<#ρ1.a>,title<#ρ1.b>,text<#ρ1.c>,picksallowed<#ρ1.d>,method<#ρ1.e>,list<#ρ1.f>,aliaslist<#ρ1.g>,#edit
directiveless;68;_#ChoiceList;#ChoiceList;#ChoiceList<#ρ0.n> → name<#ρ1.a>,title<#ρ1.b>,text<#ρ1.c>,picksallowed<#ρ1.d>,method<#ρ1.e>,list<#ρ1.f>,aliaslist<#ρ1.g>,#edit
directiveless;92;select1,#List;#List;#List<#ρ1.a> → Languages
directiveless;92;select1,#List;#List;#List<#ρ1.a> → Languages
directiveless;92;select2,#List;#List;#List<#ρ1.a> → CulturalFamiliarity
directiveless;92;select2,#List;#List;#List<#ρ1.a> → CulturalFamiliarity
directiveless;92;select3,list;list;list<#ρ1.d> → #list<#ρ2.a>,AD:Extra IQ #codes<#ρ2.b>,AD:Claim to Hospitality #codes<#ρ2.c>,AD:Eidetic Memory,AD:Language Talent,AD:Single-Minded,AD:Status,AD:Tenure,AD:Versatility
directiveless;92;select3,list;list;list<#ρ1.d> → #list<#ρ2.a>,AD:Extra IQ #codes<#ρ2.b>,AD:Claim to Hospitality #codes<#ρ2.c>,AD:Eidetic Memory,AD:Language Talent,AD:Single-Minded,AD:Status,AD:Tenure,AD:Versatility
directiveless;92;select4,list;list;list<#ρ1.d> → #list<#ρ2.a>,DI:Absent-Mindedness,#newitem<#ρ2.b>,#newitem<#ρ2.c>,DI:Bad Temper,DI:Clueless,DI:Code of Honor <#ρ2.d>,DI:Combat Paralysis,DI:Curious,#newitem<#ρ2.e>,#newitem<#ρ2.f>,DI:Hard of Hearing,DI:Indecisive,DI:Jealousy,#newitem<#ρ2.g>,DI:Oblivious,#newitem<#ρ2.h>,DI:Pacifism <#ρ2.i>,DI:Pacifism <#ρ2.j>,DI:Pacifism <#ρ2.k>,DI:Pacifism <#ρ2.l>,DI:Pacifism <#ρ2.m>,DI:Post-Combat Shakes,DI:Stubbornness,DI:Unfit
directiveless;92;select4,list;list;list<#ρ1.d> → #list<#ρ2.a>,DI:Absent-Mindedness,#newitem<#ρ2.b>,#newitem<#ρ2.c>,DI:Bad Temper,DI:Clueless,DI:Code of Honor <#ρ2.d>,DI:Combat Paralysis,DI:Curious,#newitem<#ρ2.e>,#newitem<#ρ2.f>,DI:Hard of Hearing,DI:Indecisive,DI:Jealousy,#newitem<#ρ2.g>,DI:Oblivious,#newitem<#ρ2.h>,DI:Pacifism <#ρ2.i>,DI:Pacifism <#ρ2.j>,DI:Pacifism <#ρ2.k>,DI:Pacifism <#ρ2.l>,DI:Pacifism <#ρ2.m>,DI:Post-Combat Shakes,DI:Stubbornness,DI:Unfit
directiveless;92;select5,list;list;list<#ρ1.d> → #buildlist<#ρ2.a>,SK:Anthropology #codes<#ρ2.b>,SK:Archaeology #codes<#ρ2.c>,SK:Economics #codes<#ρ2.d>,SK:Expert Skill #codes<#ρ2.e>,SK:Geography #codes<#ρ2.f>,SK:History #codes<#ρ2.g>,SK:Literature #codes<#ρ2.h>,SK:Mathematics <#ρ2.i> #codes<#ρ2.j>,SK:Mathematics <#ρ2.k> #codes<#ρ2.l>,SK:Psychology #codes<#ρ2.m>,SK:Sociology #codes<#ρ2.n>
directiveless;92;select5,list;list;list<#ρ1.d> → #buildlist<#ρ2.a>,SK:Anthropology #codes<#ρ2.b>,SK:Archaeology #codes<#ρ2.c>,SK:Economics #codes<#ρ2.d>,SK:Expert Skill #codes<#ρ2.e>,SK:Geography #codes<#ρ2.f>,SK:History #codes<#ρ2.g>,SK:Literature #codes<#ρ2.h>,SK:Mathematics <#ρ2.i> #codes<#ρ2.j>,SK:Mathematics <#ρ2.k> #codes<#ρ2.l>,SK:Psychology #codes<#ρ2.m>,SK:Sociology #codes<#ρ2.n>
directiveless;92;select6,list;list;list<#ρ1.d> → #buildlist<#ρ2.a>,SK:Administration #codes<#ρ2.b>,SK:Public Speaking #codes<#ρ2.c>,SK:Teaching #codes<#ρ2.d>,SK:Writing #codes<#ρ2.e>
directiveless;92;select6,list;list;list<#ρ1.d> → #buildlist<#ρ2.a>,SK:Administration #codes<#ρ2.b>,SK:Public Speaking #codes<#ρ2.c>,SK:Teaching #codes<#ρ2.d>,SK:Writing #codes<#ρ2.e>
directiveless;92;select7,list;list;list<#ρ1.d> → #buildlist<#ρ2.a>,SK:Savoir-Faire <#ρ2.b>,#newitem<#ρ2.c>,SK:Anthropology,SK:Archaeology,SK:Economics,SK:Expert Skill,SK:Geography,SK:History,SK:Literature,SK:Mathematics <#ρ2.d>,SK:Mathematics <#ρ2.e>,SK:Psychology,SK:Sociology,LA:Language
directiveless;92;select7,list;list;list<#ρ1.d> → #buildlist<#ρ2.a>,SK:Savoir-Faire <#ρ2.b>,#newitem<#ρ2.c>,SK:Anthropology,SK:Archaeology,SK:Economics,SK:Expert Skill,SK:Geography,SK:History,SK:Literature,SK:Mathematics <#ρ2.d>,SK:Mathematics <#ρ2.e>,SK:Psychology,SK:Sociology,LA:Language
directiveless;92;select8,#List;#List;#List<#ρ1.a> → QuirkSelection
directiveless;92;select8,#List;#List;#List<#ρ1.a> → QuirkSelection
directiveless;112;x,0,#ChoiceList;#ChoiceList;#ChoiceList<#ρ1.a> → name<#ρ2.a>,title<#ρ2.b>,text<#ρ2.c>,picksallowed<#ρ2.d>,method<#ρ2.e>,list<#ρ2.f>,aliaslist<#ρ2.g>
directiveless;112;x,0,#ChoiceList;#ChoiceList;#ChoiceList<#ρ1.a> → name<#ρ2.a>,title<#ρ2.b>,text<#ρ2.c>,picksallowed<#ρ2.d>,method<#ρ2.e>,list<#ρ2.f>,aliaslist<#ρ2.g>
directiveless;112;initmods,0,level;level;level<#ρ2.e> → 10
directiveless;112;initmods,0,level;level;level<#ρ2.e> → 10
directiveless;112;initmods,3,level;level;level<#ρ2.e> → 3
directiveless;112;initmods,3,level;level;level<#ρ2.e> → 3
directiveless;112;initmods,3,formula;formula;formula<#ρ2.g> → @int<#ρ3.a>
directiveless;112;initmods,3,formula;formula;formula<#ρ2.g> → @int<#ρ3.a>
directiveless;112;initmods,3,forceformula;forceformula;forceformula<#ρ2.h> → yes
directiveless;112;initmods,3,forceformula;forceformula;forceformula<#ρ2.h> → yes
